UserID;Province;Gender;Race;Age;Channel;Age_Group;Record_Date;Record_Time;Time_Of_Day;Duration_Time;Day_Name;Month_Name
809744;Kwazulu Natal;male;indian_asian;29;Cartoon Network;Adult;2016/02/23;15:11:00;Midday;01:30:00;Tue;Feb
930873;Kwazulu Natal;male;indian_asian;28;ICC Cricket World Cup 2011;Adult;2016/03/30;19:03:00;Afternoon;01:31:20;Wed;Mar
549969;Mpumalanga;male;indian_asian;21;Supersport Live Events;Adult;2016/01/06;14:51:00;Midday;02:30:02;Wed;Jan
549969;Mpumalanga;male;indian_asian;21;ICC Cricket World Cup 2011;Adult;2016/03/20;14:06:00;Midday;01:30:36;Sun;Mar
549969;Mpumalanga;male;indian_asian;21;Supersport Live Events;Adult;2016/03/24;10:43:00;Morning;01:30:50;Thu;Mar
772551;Western Cape;male;other;51;Cartoon Network;Adult;2016/01/22;15:23:00;Midday;01:30:22;Fri;Jan
780045;Kwazulu Natal;male;white;29;Boomerang;Adult;2016/02/07;16:12:00;Afternoon;01:30:13;Sun;Feb
1519602;Gauteng;male;black;34;ICC Cricket World Cup 2011;Adult;2016/03/25;19:00:00;Afternoon;01:30:00;Fri;Mar
2369759;Limpopo;male;indian_asian;30;Supersport Live Events;Adult;2016/01/21;14:57:00;Midday;01:40:32;Thu;Jan
2369759;Limpopo;male;indian_asian;30;ICC Cricket World Cup 2011;Adult;2016/03/23;10:36:00;Morning;01:31:14;Wed;Mar
2369761;Gauteng;male;black;39;Africa Magic;Adult;2016/02/18;21:11:00;Night;01:30:47;Thu;Feb
2369761;Gauteng;male;black;39;Supersport Live Events;Adult;2016/02/05;20:58:00;Night;01:31:28;Fri;Feb
2369761;Gauteng;male;black;39;Africa Magic;Adult;2016/02/21;02:08:00;Morning;01:30:24;Sun;Feb
2369761;Gauteng;male;black;39;Channel O;Adult;2016/03/10;04:03:00;Morning;01:55:51;Thu;Mar
821351;Western Cape;male;coloured;27;Trace TV;Adult;2016/02/21;08:43:00;Morning;01:43:54;Sun;Feb
821351;Western Cape;male;coloured;27;ICC Cricket World Cup 2011;Adult;2016/03/12;13:14:00;Midday;01:32:44;Sat;Mar
940522;Gauteng;male;black;29;SawSee;Adult;2016/03/14;22:44:00;Night;01:32:17;Mon;Mar
867034;Gauteng;male;None;26;CNN;Adult;2016/03/06;19:31:00;Afternoon;01:31:08;Sun;Mar
821371;Eastern Cape;female;None;113;Channel O;Old_Age;2016/02/27;22:25:00;Night;01:43:42;Sat;Feb
821371;Eastern Cape;female;None;113;Africa Magic;Old_Age;2016/02/28;11:46:00;Morning;01:30:08;Sun;Feb
2369849;Northern Cape;female;black;39;Cartoon Network;Adult;2016/02/25;13:04:00;Midday;01:43:54;Thu;Feb
2369849;Northern Cape;female;black;39;Channel O;Adult;2016/03/19;03:07:00;Morning;01:36:00;Sat;Mar
2369849;Northern Cape;female;black;39;Cartoon Network;Adult;2016/03/19;05:38:00;Morning;02:33:02;Sat;Mar
2369849;Northern Cape;female;black;39;Channel O;Adult;2016/02/06;15:48:00;Midday;01:31:33;Sat;Feb
2369849;Northern Cape;female;black;39;Cartoon Network;Adult;2016/03/29;12:02:00;Midday;02:03:53;Tue;Mar
2000313;North West;male;black;27;DStv Events 1;Adult;2016/03/31;21:00:00;Night;01:32:05;Thu;Mar
809825;Gauteng;male;black;32;Supersport Live Events;Adult;2016/02/19;08:55:00;Morning;01:49:38;Fri;Feb
809825;Gauteng;male;black;32;Supersport Live Events;Adult;2016/02/19;23:34:00;Night;01:30:30;Fri;Feb
809825;Gauteng;male;black;32;Supersport Live Events;Adult;2016/02/19;23:43:00;Night;01:33:56;Fri;Feb
809825;Gauteng;male;black;32;Supersport Live Events;Adult;2016/02/19;23:49:00;Night;01:30:54;Fri;Feb
809825;Gauteng;male;black;32;Supersport Live Events;Adult;2016/02/19;23:57:00;Night;01:30:00;Fri;Feb
809825;Gauteng;male;black;32;Africa Magic;Adult;2016/02/16;19:22:00;Afternoon;01:30:18;Tue;Feb
809825;Gauteng;male;black;32;Boomerang;Adult;2016/02/17;06:53:00;Morning;01:30:00;Wed;Feb
809825;Gauteng;male;black;32;Africa Magic;Adult;2016/02/17;12:04:00;Midday;01:30:33;Wed;Feb
809825;Gauteng;male;black;32;Africa Magic;Adult;2016/02/17;07:46:00;Morning;01:30:27;Wed;Feb
809825;Gauteng;male;black;32;SuperSport Blitz;Adult;2016/02/17;18:31:00;Afternoon;01:31:36;Wed;Feb
893341;Kwazulu Natal;male;white;9;Cartoon Network;Children;2016/03/20;08:18:00;Morning;01:31:08;Sun;Mar
867105;North West;male;black;34;Boomerang;Adult;2016/03/09;09:32:00;Morning;01:32:49;Wed;Mar
867105;North West;male;black;34;Channel O;Adult;2016/03/09;18:53:00;Afternoon;01:33:39;Wed;Mar
559277;Western Cape;male;None;26;E! Entertainment;Adult;2016/01/01;15:04:00;Midday;01:31:36;Fri;Jan
28363;Gauteng;male;black;37;Supersport Live Events;Adult;2016/01/31;19:18:00;Afternoon;01:30:00;Sun;Jan
832678;Free State;male;black;33;E! Entertainment;Adult;2016/02/28;20:11:00;Night;01:31:46;Sun;Feb
832678;Free State;male;black;33;Channel O;Adult;2016/02/28;20:22:00;Night;02:01:42;Sun;Feb
2287875;Gauteng;male;black;46;CNN;Adult;2016/02/07;06:05:00;Morning;01:35:17;Sun;Feb
2287875;Gauteng;male;black;46;Cartoon Network;Adult;2016/01/17;20:52:00;Night;01:31:33;Sun;Jan
2287875;Gauteng;male;black;46;CNN;Adult;2016/01/16;07:58:00;Morning;01:31:33;Sat;Jan
2287875;Gauteng;male;black;46;CNN;Adult;2016/01/18;05:53:00;Morning;01:40:36;Mon;Jan
2287875;Gauteng;male;black;46;CNN;Adult;2016/01/26;19:17:00;Afternoon;01:31:27;Tue;Jan
2287875;Gauteng;male;black;46;Supersport Live Events;Adult;2016/01/18;19:31:00;Afternoon;01:33:04;Mon;Jan
2287875;Gauteng;male;black;46;ICC Cricket World Cup 2011;Adult;2016/03/23;13:28:00;Midday;01:30:00;Wed;Mar
2287875;Gauteng;male;black;46;CNN;Adult;2016/02/09;08:30:00;Morning;01:33:03;Tue;Feb
804404;Mpumalanga;male;black;33;Africa Magic;Adult;2016/03/13;14:07:00;Midday;01:31:24;Sun;Mar
804404;Mpumalanga;male;black;33;Supersport Live Events;Adult;2016/03/12;19:23:00;Afternoon;01:30:00;Sat;Mar
641172;Limpopo;male;black;32;Channel O;Adult;2016/01/01;13:44:00;Midday;01:31:57;Fri;Jan
2369968;Mpumalanga;male;black;26;Africa Magic;Adult;2016/01/07;21:04:00;Night;01:48:44;Thu;Jan
2369968;Mpumalanga;male;black;26;SuperSport Blitz;Adult;2016/01/08;14:14:00;Midday;01:31:02;Fri;Jan
820077;Western Cape;male;coloured;40;Cartoon Network;Adult;2016/03/22;00:26:00;Morning;02:04:06;Tue;Mar
851705;Eastern Cape;male;black;40;SuperSport Blitz;Adult;2016/03/06;15:43:00;Midday;01:31:36;Sun;Mar
851705;Eastern Cape;male;black;40;E! Entertainment;Adult;2016/03/07;14:20:00;Midday;01:33:06;Mon;Mar
1122561;Kwazulu Natal;male;white;19;E! Entertainment;Teenager;2016/03/26;11:59:00;Morning;01:30:28;Sat;Mar
809892;Gauteng;male;black;27;Channel O;Adult;2016/03/02;19:49:00;Afternoon;01:34:54;Wed;Mar
809892;Gauteng;male;black;27;Trace TV;Adult;2016/03/02;19:56:00;Afternoon;01:50:48;Wed;Mar
809892;Gauteng;male;black;27;Supersport Live Events;Adult;2016/03/02;15:22:00;Midday;01:30:54;Wed;Mar
809892;Gauteng;male;black;27;Trace TV;Adult;2016/03/06;18:57:00;Afternoon;01:38:30;Sun;Mar
809892;Gauteng;male;black;27;CNN;Adult;2016/03/06;18:24:00;Afternoon;01:31:58;Sun;Mar
809892;Gauteng;male;black;27;SuperSport Blitz;Adult;2016/03/06;18:30:00;Afternoon;01:32:04;Sun;Mar
809892;Gauteng;male;black;27;Africa Magic;Adult;2016/02/27;11:44:00;Morning;01:30:34;Sat;Feb
809892;Gauteng;male;black;27;Africa Magic;Adult;2016/02/27;11:49:00;Morning;01:30:12;Sat;Feb
809892;Gauteng;male;black;27;Channel O;Adult;2016/03/09;17:51:00;Afternoon;01:32:30;Wed;Mar
860451;Western Cape;male;None;112;CNN;Old_Age;2016/03/11;09:21:00;Morning;01:30:44;Fri;Mar
772680;Gauteng;male;black;25;Channel O;Adult;2016/02/04;18:05:00;Afternoon;01:30:09;Thu;Feb
772680;Gauteng;male;black;25;kykNET;Adult;2016/01/31;20:21:00;Night;01:30:51;Sun;Jan
772680;Gauteng;male;black;25;Cartoon Network;Adult;2016/01/31;18:41:00;Afternoon;01:31:06;Sun;Jan
809924;Western Cape;male;black;52;Boomerang;Adult;2016/02/19;12:04:00;Midday;01:30:34;Fri;Feb
809924;Western Cape;male;black;52;Boomerang;Adult;2016/02/19;11:40:00;Morning;01:30:28;Fri;Feb
809924;Western Cape;male;black;52;Supersport Live Events;Adult;2016/02/19;10:30:00;Morning;01:31:56;Fri;Feb
809924;Western Cape;male;black;52;CNN;Adult;2016/01/21;21:04:00;Night;01:35:11;Thu;Jan
809924;Western Cape;male;black;52;SuperSport Blitz;Adult;2016/01/15;12:35:00;Midday;01:30:10;Fri;Jan
809924;Western Cape;male;black;52;CNN;Adult;2016/01/23;18:46:00;Afternoon;01:47:58;Sat;Jan
809924;Western Cape;male;black;52;CNN;Adult;2016/01/05;18:08:00;Afternoon;01:36:03;Tue;Jan
809924;Western Cape;male;black;52;Africa Magic;Adult;2016/01/21;21:09:00;Night;01:31:49;Thu;Jan
809924;Western Cape;male;black;52;Boomerang;Adult;2016/03/25;20:59:00;Night;01:32:02;Fri;Mar
893450;Gauteng;male;black;33;Supersport Live Events;Adult;2016/03/19;22:44:00;Night;01:30:00;Sat;Mar
893450;Gauteng;male;black;33;Trace TV;Adult;2016/03/26;18:50:00;Afternoon;01:30:27;Sat;Mar
867215;Limpopo;male;indian_asian;38;Boomerang;Adult;2016/03/30;10:44:00;Morning;01:34:24;Wed;Mar
